Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy DtoH [async]",189600243,687959,,,,,,,,,,2985984,4340351677,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",201699572,12565286,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3514015
"Memcpy DtoH [async]",201704852,680182,,,,,,,,,,2985984,4389977976,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",214271515,12471710,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3516129
"Memcpy DtoH [async]",214277147,680758,,,,,,,,,,2985984,4386263547,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",226749754,12538244,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3512627
"Memcpy DtoH [async]",226753914,680406,,,,,,,,,,2985984,4388532728,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",239295166,12628587,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3506439
"Memcpy DtoH [async]",239297278,676022,,,,,,,,,,2985984,4416992346,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",251930986,12532451,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3505425
"Memcpy DtoH [async]",251936522,674710,,,,,,,,,,2985984,4425581360,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",264469934,12592808,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3516719
"Memcpy DtoH [async]",264477135,674517,,,,,,,,,,2985984,4426847655,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",277069783,12568326,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3522164
"Memcpy DtoH [async]",277072887,674230,,,,,,,,,,2985984,4428732035,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",289644862,12564486,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3505663
"Memcpy DtoH [async]",289645918,672821,,,,,,,,,,2985984,4438006542,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",302220484,683255,,,,,,,,,,2985984,4370233660,,,,,,,,,,,,,,,,,
