Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",213810738,1276004,,,,,,,,,,5017600,3932276074,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",215088502,1177021,,,,,,,,,,5017600,4262965571,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",222045243,27173181,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7643990
"Memcpy DtoH [async]",222048635,1021072,,,,,,,,,,5017600,4914051114,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",249225561,27738858,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7672867
"Memcpy DtoH [async]",249228345,1068948,,,,,,,,,,5017600,4693960791,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",276971523,27242020,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7716098
"Memcpy DtoH [async]",276975844,1070740,,,,,,,,,,5017600,4686104936,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",304220647,27175646,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7661366
"Memcpy DtoH [async]",304223399,1073461,,,,,,,,,,5017600,4674226637,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",331403302,1070004,,,,,,,,,,5017600,4689328264,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",331576371,27366829,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7683110
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",358950401,27227490,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7660433
"Memcpy DtoH [async]",358956001,1067764,,,,,,,,,,5017600,4699165733,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",386184963,27219329,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7660998
"Memcpy DtoH [async]",386187811,1066836,,,,,,,,,,5017600,4703253358,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",413411397,27175422,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7672705
"Memcpy DtoH [async]",413417957,1067861,,,,,,,,,,5017600,4698738880,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",440594339,27269350,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7687796
"Memcpy DtoH [async]",440597956,1063731,,,,,,,,,,5017600,4716982018,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",467879722,1156507,,,,,,,,,,5017600,4338581608,,,,,,,,,,,,,,,,,
