Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",1087615021,4574503,,,,,,,,,,11943936,2610980034,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",1092192948,183154749,216,216,1,8,8,1,13,548,0,,,0,0,0,41472,0,0,0,0,0,82944,17915904,0,17915904,0,17915904,0,43140897
"Memcpy DtoH [sync]",1275349489,7992851,,,,,,,,,,11943936,1494327368,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",1284808599,4248558,,,,,,,,,,11943936,2811291737,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",1289610064,5133491,,,,,,,,,,11943936,2326669317,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",1294747011,185193789,216,216,1,8,8,1,13,548,0,,,0,0,0,41472,0,0,0,0,0,82944,17915904,0,17915904,0,17915904,0,43312790
"Memcpy DtoH [sync]",1479942624,7962641,,,,,,,,,,11943936,1499996797,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",1489213111,5540083,,,,,,,,,,11943936,2155912826,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",1495358265,4659374,,,,,,,,,,11943936,2563420751,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",1500021095,183216994,216,216,1,8,8,1,13,548,0,,,0,0,0,41472,0,0,0,0,0,82944,17915904,0,17915904,0,17915904,0,43607853
"Memcpy DtoH [sync]",1683239914,8335085,,,,,,,,,,11943936,1432971109,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",1693798374,4273775,,,,,,,,,,11943936,2794703979,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",1698632993,4429819,,,,,,,,,,11943936,2696258244,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",1703066269,183440659,216,216,1,8,8,1,13,548,0,,,0,0,0,41472,0,0,0,0,0,82944,17915904,0,17915904,0,17915904,0,43066958
"Memcpy DtoH [sync]",1886508753,8828404,,,,,,,,,,11943936,1352898666,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",1896819257,4228172,,,,,,,,,,11943936,2824846292,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",1901601488,4740116,,,,,,,,,,11943936,2519756056,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",1906345028,187302019,216,216,1,8,8,1,13,548,0,,,0,0,0,41472,0,0,0,0,0,82944,17915904,0,17915904,0,17915904,0,43356915
"Memcpy DtoH [sync]",2093648871,7908973,,,,,,,,,,11943936,1510175341,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",2102869563,4219914,,,,,,,,,,11943936,2830374268,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",2107646417,5150836,,,,,,,,,,11943936,2318834457,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",2112800709,191471146,216,216,1,8,8,1,13,548,0,,,0,0,0,41472,0,0,0,0,0,82944,17915904,0,17915904,0,17915904,0,43296137
"Memcpy DtoH [sync]",2304273679,9107467,,,,,,,,,,11943936,1311444334,,,,,,,,,,,,,,,,,
