Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy DtoH [async]",190954573,671317,,,,,,,,,,2985984,4447949329,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",191463285,6620113,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",191627618,672342,,,,,,,,,,2985984,4441168333,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",198090471,6619601,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",198094183,672790,,,,,,,,,,2985984,4438211031,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",204716600,6616561,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",204719160,671734,,,,,,,,,,2985984,4445188125,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",211340233,6621169,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",211342121,670646,,,,,,,,,,2985984,4452399626,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",217968571,6618609,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",217975899,673494,,,,,,,,,,2985984,4433571791,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",224594252,6614673,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",224597837,672405,,,,,,,,,,2985984,4440752225,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",231215453,6619313,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",231218237,672246,,,,,,,,,,2985984,4441802554,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",237840911,670133,,,,,,,,,,2985984,4455808026,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",238012924,6607312,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",244627885,684375,,,,,,,,,,2985984,4363081643,,,,,,,,,,,,,,,,,
